year,month,item,category,city,price
2023,3,chilies powder national 200 gm pa,SPI Items,Sargodha,215.0
2023,3,chilies powder national 200 gm pa,SPI Items,Multan,229.67
2023,3,chilies powder national 200 gm pa,SPI Items,Bahawalpur,215.0
2023,3,chilies powder national 200 gm pa,SPI Items,Karachi,229.67
2023,3,chilies powder national 200 gm pa,SPI Items,Hyderabad,215.0
2023,3,chilies powder national 200 gm pa,SPI Items,Sukkur,215.0
2023,3,chilies powder national 200 gm pa,SPI Items,Larkana,215.0
2023,3,chilies powder national 200 gm pa,SPI Items,Peshawar,223.88
2023,3,chilies powder national 200 gm pa,SPI Items,Bannu,215.0
2023,3,chilies powder national 200 gm pa,SPI Items,Quetta,215.0
2023,3,chilies powder national 200 gm pa,SPI Items,Khuzdar,215.0
2023,3,garlic (lehsun),SPI Items,Islamabad,453.22
2023,3,garlic (lehsun),SPI Items,Rawalpindi,454.93
2023,3,garlic (lehsun),SPI Items,Gujranwala,353.97
2023,3,garlic (lehsun),SPI Items,Sialkot,355.24
2023,3,garlic (lehsun),SPI Items,Lahore,339.92
2023,3,garlic (lehsun),SPI Items,Faisalabad,355.8
2023,3,garlic (lehsun),SPI Items,Sargodha,352.62
2023,3,garlic (lehsun),SPI Items,Multan,376.26
2023,3,garlic (lehsun),SPI Items,Bahawalpur,423.54
2023,3,garlic (lehsun),SPI Items,Karachi,372.57
2023,3,garlic (lehsun),SPI Items,Hyderabad,299.5
2023,3,garlic (lehsun),SPI Items,Sukkur,371.29
2023,3,garlic (lehsun),SPI Items,Larkana,388.49
2023,3,garlic (lehsun),SPI Items,Peshawar,427.17
2023,3,garlic (lehsun),SPI Items,Bannu,400.0
2023,3,garlic (lehsun),SPI Items,Quetta,476.15
2023,3,garlic (lehsun),SPI Items,Khuzdar,600.0
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Islamabad,495.41
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Rawalpindi,495.41
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Gujranwala,466.45
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Sialkot,495.41
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Lahore,526.16
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Faisalabad,495.41
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Sargodha,466.45
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Multan,558.82
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Bahawalpur,495.41
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Karachi,439.2
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Hyderabad,413.53
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Sukkur,413.52
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Larkana,466.46
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Peshawar,466.46
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Bannu,413.52
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Quetta,413.53
2023,3,tea lipton yellow label 190 gm pack,SPI Items,Khuzdar,413.52
2023,3,cooked beef at average hotel,SPI Items,Islamabad,223.63
2023,3,cooked beef at average hotel,SPI Items,Rawalpindi,233.04
2023,3,cooked beef at average hotel,SPI Items,Gujranwala,300.0
2023,3,cooked beef at average hotel,SPI Items,Sialkot,218.67
2023,3,cooked beef at average hotel,SPI Items,Lahore,202.76
2023,3,cooked beef at average hotel,SPI Items,Faisalabad,300.0
2023,3,cooked beef at average hotel,SPI Items,Sargodha,243.29
2023,3,cooked beef at average hotel,SPI Items,Multan,259.62
2023,3,cooked beef at average hotel,SPI Items,Bahawalpur,220.0
2023,3,cooked beef at average hotel,SPI Items,Karachi,275.88
2023,3,cooked beef at average hotel,SPI Items,Hyderabad,266.5
2023,3,cooked beef at average hotel,SPI Items,Sukkur,200.0
2023,3,cooked beef at average hotel,SPI Items,Larkana,240.0
2023,3,cooked beef at average hotel,SPI Items,Peshawar,158.41
2023,3,cooked beef at average hotel,SPI Items,Bannu,150.0
2023,3,cooked beef at average hotel,SPI Items,Quetta,278.93
2023,3,cooked beef at average hotel,SPI Items,Khuzdar,293.18
2023,3,cooked daal at average hotel,SPI Items,Islamabad,165.41
2023,3,cooked daal at average hotel,SPI Items,Rawalpindi,160.81
2023,3,cooked daal at average hotel,SPI Items,Gujranwala,100.0
2023,3,cooked daal at average hotel,SPI Items,Sialkot,100.0
2023,3,cooked daal at average hotel,SPI Items,Lahore,113.24
2023,3,cooked daal at average hotel,SPI Items,Faisalabad,140.0
2023,3,cooked daal at average hotel,SPI Items,Sargodha,120.0
2023,3,cooked daal at average hotel,SPI Items,Multan,117.59
2023,3,cooked daal at average hotel,SPI Items,Bahawalpur,112.92
2023,3,cooked daal at average hotel,SPI Items,Karachi,139.05
2023,3,cooked daal at average hotel,SPI Items,Hyderabad,137.79
2023,3,cooked daal at average hotel,SPI Items,Sukkur,100.0
2023,3,cooked daal at average hotel,SPI Items,Larkana,112.92
2023,3,cooked daal at average hotel,SPI Items,Peshawar,102.55
2023,3,cooked daal at average hotel,SPI Items,Bannu,100.0
2023,3,cooked daal at average hotel,SPI Items,Quetta,129.74
2023,3,cooked daal at average hotel,SPI Items,Khuzdar,139.76
2023,3,tea prepared ordinary,SPI Items,Islamabad,50.0
2023,3,tea prepared ordinary,SPI Items,Rawalpindi,47.82
2023,3,tea prepared ordinary,SPI Items,Gujranwala,49.26
2023,3,tea prepared ordinary,SPI Items,Sialkot,40.0
2023,3,tea prepared ordinary,SPI Items,Lahore,42.18
2023,3,tea prepared ordinary,SPI Items,Faisalabad,50.0
2023,3,tea prepared ordinary,SPI Items,Sargodha,50.0
2023,3,tea prepared ordinary,SPI Items,Multan,50.0
2023,3,tea prepared ordinary,SPI Items,Bahawalpur,40.0
2023,3,tea prepared ordinary,SPI Items,Karachi,58.04
2023,3,tea prepared ordinary,SPI Items,Hyderabad,62.2
2023,3,tea prepared ordinary,SPI Items,Sukkur,50.0
2023,3,tea prepared ordinary,SPI Items,Larkana,46.42
2023,3,tea prepared ordinary,SPI Items,Peshawar,33.02
2023,3,tea prepared ordinary,SPI Items,Bannu,46.42
2023,3,tea prepared ordinary,SPI Items,Quetta,43.73
2023,3,tea prepared ordinary,SPI Items,Khuzdar,50.0
2023,3,cigarettes capstan 20's packet,SPI Items,Islamabad,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Rawalpindi,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Gujranwala,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Sialkot,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Lahore,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Faisalabad,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Sargodha,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Multan,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Bahawalpur,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Karachi,231.0
2023,3,cigarettes capstan 20's packet,SPI Items,Hyderabad,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Sukkur,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Larkana,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Peshawar,225.5
2023,3,cigarettes capstan 20's packet,SPI Items,Bannu,230.0
2023,3,cigarettes capstan 20's packet,SPI Items,Quetta,220.0
2023,3,cigarettes capstan 20's packet,SPI Items,Khuzdar,226.62
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Islamabad,503.1
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Rawalpindi,479.6
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Gujranwala,571.0
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Sialkot,450.0
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Lahore,511.25
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Faisalabad,438.43
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Sargodha,565.31
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Multan,570.0
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Bahawalpur,400.67
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Karachi,437.02
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Hyderabad,493.24
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Sukkur,500.0
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Larkana,400.0
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Peshawar,642.0
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Bannu,460.0
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Quetta,586.57
2023,3,"long cloth 57"" gul ahmed/al karam",SPI Items,Khuzdar,400.0
2023,3,shirting (average quality),SPI Items,Islamabad,507.04
2023,3,shirting (average quality),SPI Items,Rawalpindi,475.46
2023,3,shirting (average quality),SPI Items,Gujranwala,300.0
2023,3,shirting (average quality),SPI Items,Sialkot,353.91
2023,3,shirting (average quality),SPI Items,Lahore,305.03
2023,3,shirting (average quality),SPI Items,Faisalabad,450.0
2023,3,shirting (average quality),SPI Items,Sargodha,303.17
2023,3,shirting (average quality),SPI Items,Multan,300.0
2023,3,shirting (average quality),SPI Items,Bahawalpur,373.93
2023,3,shirting (average quality),SPI Items,Karachi,372.22
2023,3,shirting (average quality),SPI Items,Hyderabad,301.11
2023,3,shirting (average quality),SPI Items,Sukkur,215.44
2023,3,shirting (average quality),SPI Items,Larkana,282.31
2023,3,shirting (average quality),SPI Items,Peshawar,427.71
2023,3,shirting (average quality),SPI Items,Bannu,400.0
2023,3,shirting (average quality),SPI Items,Quetta,200.78
2023,3,shirting (average quality),SPI Items,Khuzdar,200.0
2023,3,lawn printed gul ahmed/al karam,SPI Items,Islamabad,417.34
2023,3,lawn printed gul ahmed/al karam,SPI Items,Rawalpindi,374.99
2023,3,lawn printed gul ahmed/al karam,SPI Items,Gujranwala,533.88
2023,3,lawn printed gul ahmed/al karam,SPI Items,Sialkot,353.91
2023,3,lawn printed gul ahmed/al karam,SPI Items,Lahore,544.07
2023,3,lawn printed gul ahmed/al karam,SPI Items,Faisalabad,495.5
2023,3,lawn printed gul ahmed/al karam,SPI Items,Sargodha,603.7
2023,3,lawn printed gul ahmed/al karam,SPI Items,Multan,540.0
2023,3,lawn printed gul ahmed/al karam,SPI Items,Bahawalpur,506.66
2023,3,lawn printed gul ahmed/al karam,SPI Items,Karachi,520.85
2023,3,lawn printed gul ahmed/al karam,SPI Items,Hyderabad,449.9
2023,3,lawn printed gul ahmed/al karam,SPI Items,Sukkur,550.0
2023,3,lawn printed gul ahmed/al karam,SPI Items,Larkana,500.0
2023,3,lawn printed gul ahmed/al karam,SPI Items,Peshawar,702.0
2023,3,lawn printed gul ahmed/al karam,SPI Items,Bannu,600.0
2023,3,lawn printed gul ahmed/al karam,SPI Items,Quetta,536.25
2023,3,lawn printed gul ahmed/al karam,SPI Items,Khuzdar,353.3
2023,3,georgette (average quality),SPI Items,Islamabad,303.47
2023,3,georgette (average quality),SPI Items,Rawalpindi,292.12
2023,3,georgette (average quality),SPI Items,Gujranwala,200.0
2023,3,georgette (average quality),SPI Items,Sialkot,283.89
2023,3,georgette (average quality),SPI Items,Lahore,286.28
2023,3,georgette (average quality),SPI Items,Faisalabad,171.23
2023,3,georgette (average quality),SPI Items,Sargodha,313.19
2023,3,georgette (average quality),SPI Items,Multan,188.63
2023,3,georgette (average quality),SPI Items,Bahawalpur,175.68
2023,3,georgette (average quality),SPI Items,Karachi,269.3
2023,3,georgette (average quality),SPI Items,Hyderabad,194.51
2023,3,georgette (average quality),SPI Items,Sukkur,206.46
2023,3,georgette (average quality),SPI Items,Larkana,250.0
2023,3,georgette (average quality),SPI Items,Peshawar,189.84
2023,3,georgette (average quality),SPI Items,Bannu,160.0
2023,3,georgette (average quality),SPI Items,Quetta,187.57
2023,3,georgette (average quality),SPI Items,Khuzdar,200.0
2023,3,gents sandal bata,SPI Items,Islamabad,1499.0
2023,3,gents sandal bata,SPI Items,Rawalpindi,1499.0
2023,3,gents sandal bata,SPI Items,Gujranwala,1499.0
2023,3,gents sandal bata,SPI Items,Sialkot,1499.0
2023,3,gents sandal bata,SPI Items,Lahore,1499.0
2023,3,gents sandal bata,SPI Items,Faisalabad,1499.0
2023,3,gents sandal bata,SPI Items,Sargodha,1499.0
2023,3,gents sandal bata,SPI Items,Multan,1499.0
2023,3,gents sandal bata,SPI Items,Bahawalpur,1499.0
2023,3,gents sandal bata,SPI Items,Karachi,1499.0
2023,3,gents sandal bata,SPI Items,Hyderabad,1499.0
2023,3,gents sandal bata,SPI Items,Sukkur,1499.0
2023,3,gents sandal bata,SPI Items,Larkana,1499.0
2023,3,gents sandal bata,SPI Items,Peshawar,1499.0
2023,3,gents sandal bata,SPI Items,Bannu,1499.0
2023,3,gents sandal bata,SPI Items,Quetta,1499.0
2023,3,gents sandal bata,SPI Items,Khuzdar,1499.0
2023,3,gents sponge chappal bata,SPI Items,Islamabad,379.0
2023,3,gents sponge chappal bata,SPI Items,Rawalpindi,379.0
2023,3,gents sponge chappal bata,SPI Items,Gujranwala,379.0
2023,3,gents sponge chappal bata,SPI Items,Sialkot,379.0
2023,3,gents sponge chappal bata,SPI Items,Lahore,379.0
2023,3,gents sponge chappal bata,SPI Items,Faisalabad,379.0
2023,3,gents sponge chappal bata,SPI Items,Sargodha,379.0
2023,3,gents sponge chappal bata,SPI Items,Multan,379.0
2023,3,gents sponge chappal bata,SPI Items,Bahawalpur,379.0
2023,3,gents sponge chappal bata,SPI Items,Karachi,379.0
2023,3,gents sponge chappal bata,SPI Items,Hyderabad,379.0
2023,3,gents sponge chappal bata,SPI Items,Sukkur,379.0
2023,3,gents sponge chappal bata,SPI Items,Larkana,379.0
2023,3,gents sponge chappal bata,SPI Items,Peshawar,379.0
2023,3,gents sponge chappal bata,SPI Items,Bannu,379.0
2023,3,gents sponge chappal bata,SPI Items,Quetta,379.0
2023,3,gents sponge chappal bata,SPI Items,Khuzdar,379.0
2023,3,ladies sandal bata,SPI Items,Islamabad,699.0
2023,3,ladies sandal bata,SPI Items,Rawalpindi,699.0
2023,3,ladies sandal bata,SPI Items,Gujranwala,699.0
2023,3,ladies sandal bata,SPI Items,Sialkot,699.0
2023,3,ladies sandal bata,SPI Items,Lahore,699.0
2023,3,ladies sandal bata,SPI Items,Faisalabad,699.0
2023,3,ladies sandal bata,SPI Items,Sargodha,699.0
2023,3,ladies sandal bata,SPI Items,Multan,699.0
2023,3,ladies sandal bata,SPI Items,Bahawalpur,699.0
2023,3,ladies sandal bata,SPI Items,Karachi,699.0
2023,3,ladies sandal bata,SPI Items,Hyderabad,699.0
2023,3,ladies sandal bata,SPI Items,Sukkur,699.0
2023,3,ladies sandal bata,SPI Items,Larkana,699.0
2023,3,ladies sandal bata,SPI Items,Peshawar,699.0
2023,3,ladies sandal bata,SPI Items,Bannu,699.0
2023,3,ladies sandal bata,SPI Items,Quetta,699.0
2023,3,ladies sandal bata,SPI Items,Khuzdar,699.0
2023,3,electricity charges upto 50 units,SPI Items,Islamabad,6.47
2023,3,electricity charges upto 50 units,SPI Items,Rawalpindi,6.47
2023,3,electricity charges upto 50 units,SPI Items,Gujranwala,6.47
2023,3,electricity charges upto 50 units,SPI Items,Sialkot,6.47
2023,3,electricity charges upto 50 units,SPI Items,Lahore,6.47
2023,3,electricity charges upto 50 units,SPI Items,Faisalabad,6.47
2023,3,electricity charges upto 50 units,SPI Items,Sargodha,6.47
2023,3,electricity charges upto 50 units,SPI Items,Multan,6.47
2023,3,electricity charges upto 50 units,SPI Items,Bahawalpur,6.47
2023,3,electricity charges upto 50 units,SPI Items,Karachi,6.47
2023,3,electricity charges upto 50 units,SPI Items,Hyderabad,6.47
2023,3,electricity charges upto 50 units,SPI Items,Sukkur,6.47
2023,3,electricity charges upto 50 units,SPI Items,Larkana,6.47
2023,3,electricity charges upto 50 units,SPI Items,Peshawar,6.47
2023,3,electricity charges upto 50 units,SPI Items,Bannu,6.47
2023,3,electricity charges upto 50 units,SPI Items,Quetta,6.47
2023,3,electricity charges upto 50 units,SPI Items,Khuzdar,6.47
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Rawalpindi,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Gujranwala,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Sialkot,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Lahore,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Faisalabad,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Sargodha,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Multan,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Bahawalpur,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Karachi,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Hyderabad,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Sukkur,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Larkana,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Peshawar,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Bannu,295.0
2023,3,gas charges upto 3.3719 mmbtu,SPI Items,Quetta,295.0
2023,3,firewood whole,SPI Items,Islamabad,1643.17
2023,3,firewood whole,SPI Items,Rawalpindi,1365.2
2023,3,firewood whole,SPI Items,Gujranwala,1232.45
2023,3,firewood whole,SPI Items,Sialkot,1000.0
2023,3,firewood whole,SPI Items,Lahore,1336.09
2023,3,firewood whole,SPI Items,Faisalabad,1400.0
2023,3,firewood whole,SPI Items,Sargodha,800.0
2023,3,firewood whole,SPI Items,Multan,1208.19
2023,3,firewood whole,SPI Items,Bahawalpur,1200.0
2023,3,firewood whole,SPI Items,Karachi,959.57
2023,3,firewood whole,SPI Items,Hyderabad,1000.0
2023,3,firewood whole,SPI Items,Sukkur,700.0
2023,3,firewood whole,SPI Items,Larkana,816.33
2023,3,firewood whole,SPI Items,Peshawar,1288.87
2023,3,firewood whole,SPI Items,Bannu,700.0
2023,3,firewood whole,SPI Items,Quetta,1449.43
2023,3,firewood whole,SPI Items,Khuzdar,1032.28
2023,3,energy saver philips 14 watt,SPI Items,Islamabad,256.62
2023,3,energy saver philips 14 watt,SPI Items,Rawalpindi,241.54
2023,3,energy saver philips 14 watt,SPI Items,Gujranwala,400.0
2023,3,energy saver philips 14 watt,SPI Items,Sialkot,400.0
2023,3,energy saver philips 14 watt,SPI Items,Lahore,210.0
2023,3,energy saver philips 14 watt,SPI Items,Faisalabad,350.0
2023,3,energy saver philips 14 watt,SPI Items,Sargodha,343.3
2023,3,energy saver philips 14 watt,SPI Items,Multan,400.0
2023,3,energy saver philips 14 watt,SPI Items,Bahawalpur,200.0
2023,3,energy saver philips 14 watt,SPI Items,Karachi,280.0
2023,3,energy saver philips 14 watt,SPI Items,Hyderabad,261.66
2023,3,energy saver philips 14 watt,SPI Items,Sukkur,212.13
2023,3,energy saver philips 14 watt,SPI Items,Larkana,280.0
2023,3,energy saver philips 14 watt,SPI Items,Peshawar,240.0
2023,3,energy saver philips 14 watt,SPI Items,Bannu,250.0
2023,3,energy saver philips 14 watt,SPI Items,Quetta,350.0
2023,3,energy saver philips 14 watt,SPI Items,Khuzdar,300.0
2023,3,sufi washing soap 250 gm cake,SPI Items,Islamabad,127.94
2023,3,sufi washing soap 250 gm cake,SPI Items,Rawalpindi,127.4
2023,3,sufi washing soap 250 gm cake,SPI Items,Gujranwala,120.0
2023,3,sufi washing soap 250 gm cake,SPI Items,Sialkot,110.0
2023,3,sufi washing soap 250 gm cake,SPI Items,Lahore,120.98
2023,3,sufi washing soap 250 gm cake,SPI Items,Faisalabad,121.48
2023,3,sufi washing soap 250 gm cake,SPI Items,Sargodha,120.0
2023,3,sufi washing soap 250 gm cake,SPI Items,Multan,115.0
2023,3,sufi washing soap 250 gm cake,SPI Items,Bahawalpur,130.0
2023,3,sufi washing soap 250 gm cake,SPI Items,Karachi,113.35
2023,3,sufi washing soap 250 gm cake,SPI Items,Hyderabad,113.9
2023,3,sufi washing soap 250 gm cake,SPI Items,Sukkur,116.84
2023,3,sufi washing soap 250 gm cake,SPI Items,Larkana,108.75
2023,3,sufi washing soap 250 gm cake,SPI Items,Peshawar,122.98
2023,3,sufi washing soap 250 gm cake,SPI Items,Bannu,125.0
2023,3,sufi washing soap 250 gm cake,SPI Items,Quetta,110.0
2023,3,sufi washing soap 250 gm cake,SPI Items,Khuzdar,100.0
2023,3,match box,SPI Items,Islamabad,5.0
2023,3,match box,SPI Items,Rawalpindi,5.0
2023,3,match box,SPI Items,Gujranwala,5.0
2023,3,match box,SPI Items,Sialkot,4.0
2023,3,match box,SPI Items,Lahore,5.5
2023,3,match box,SPI Items,Faisalabad,5.58
2023,3,match box,SPI Items,Sargodha,5.0
2023,3,match box,SPI Items,Multan,5.0
2023,3,match box,SPI Items,Bahawalpur,5.58
2023,3,match box,SPI Items,Karachi,5.67
2023,3,match box,SPI Items,Hyderabad,5.01
2023,3,match box,SPI Items,Sukkur,5.0
2023,3,match box,SPI Items,Larkana,5.0
2023,3,match box,SPI Items,Peshawar,5.0
2023,3,match box,SPI Items,Bannu,5.0
2023,3,match box,SPI Items,Quetta,5.0
2023,3,match box,SPI Items,Khuzdar,5.0
2023,3,petrol super,SPI Items,Islamabad,270.76
2023,3,petrol super,SPI Items,Rawalpindi,270.71
2023,3,petrol super,SPI Items,Gujranwala,270.79
2023,3,petrol super,SPI Items,Sialkot,270.92
2023,3,petrol super,SPI Items,Lahore,270.79
2023,3,petrol super,SPI Items,Faisalabad,270.75
2023,3,petrol super,SPI Items,Sargodha,271.01
2023,3,petrol super,SPI Items,Multan,270.74
2023,3,petrol super,SPI Items,Bahawalpur,271.22
2023,3,petrol super,SPI Items,Karachi,270.76
2023,3,petrol super,SPI Items,Hyderabad,271.88
2023,3,petrol super,SPI Items,Sukkur,270.74
2023,3,petrol super,SPI Items,Larkana,271.09
2023,3,petrol super,SPI Items,Peshawar,270.74
2023,3,petrol super,SPI Items,Bannu,271.22
2023,3,petrol super,SPI Items,Quetta,270.62
2023,3,petrol super,SPI Items,Khuzdar,270.75
2023,3,hi-speed diesel,SPI Items,Islamabad,288.49
2023,3,hi-speed diesel,SPI Items,Rawalpindi,288.45
2023,3,hi-speed diesel,SPI Items,Gujranwala,288.53
2023,3,hi-speed diesel,SPI Items,Sialkot,288.92
